Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark,
203_Waitau_1,203,水車(車水用),Watermill for irrigation,Waitau_1,水車,sɵy35tsʰɛ13,söi2 ce1 ,OK,,
204_Waitau_1,204,風車(風穀用),Windmilltoget rid of empty paddy corns,Waitau_1,風車,foŋ13tsʰɛ13,fung1 ce1 ,OK,,
205_Waitau_1,205,打穀桶,Threshing bucket,Waitau_1,拌桶,pʰæŋ13tʰoŋ35,pæng1 tung2 ,OK,,
206_Waitau_1,206,畚箕(畚穀用),A shallow container for winnowing seeds,Waitau_1,穀臿,kok55tsʰap35,guk2 cap2 ,OK,,
207_Waitau_1,207,畚箕(畚垃圾用),Dust pan(for scooping the trash),Waitau_1,垃圾臿,lap22sap55tsʰap35,lap6 sap2 cap2 ,有問題,lap22 sap35 tsʰap35,
208_Waitau_1,208,土箕(挑土用),Dust pan(for scooping the soil),Waitau_1,臿,tsʰap35,cap2 ,OK,,
209_Waitau_1,209,穀籮(盛穀用),A large bamboo basket for keeping the paddy-rice,Waitau_1,穀籮,kok55lɔ11,guk2 lo4 ,OK,,
210_Waitau_1,210,篩子,Sieve,Waitau_1,篩,sɐi13,säi1 ,OK,,
211_Waitau_1,211,磨(磨麵粉用),Grind,Waitau_1,磨,mɔ22,mo6 ,OK,,
212_Waitau_1,212,礱(磨穀脫殼用),Handmill,Waitau_1,泥磨,nɐi11mɔ35,näi4 mo2 ,OK,,
213_Waitau_1,213,碓(統稱),A tool for pounding rice,Waitau_1,碓,tɵy35,döi2 ,OK,,
214_Waitau_1,214,碓臼,The rice poundinghole,Waitau_1,碓坎,tɵy13hɐm35,döi1 häm2 ,唔肯定,,
215_Waitau_1,215,碓杵,Pestle,Waitau_1,碓坎,tɵy13hɐm35,döi1 häm2 ,唔肯定,,
218_Waitau_1,218,曬穀場,Grain-sunning ground,Waitau_1,地堂,ti22tʰɤŋ35,di6 tong2 ,OK,,
219_Waitau_1,219,曬穀簟,Grain-sunning container,Waitau_1,窩攔,wɔ13læŋ11,wo1 læng4 ,OK,,
220_Waitau_1,220,扁擔,Shoulder pole,Waitau_1,擔竿,tam13kuŋ13,dam1 gung1 ,OK,,
221_Waitau_1,221,繩子,Rope,Waitau_1,繩,sɐŋ11,säng4 ,OK,,
221_Waitau_2,221,繩子,Rope,Waitau_2,繩仔,sɐŋ11tsɐi55,säng4 zäi2 ,OK,,
223_Waitau_1,223,打樁,Pound (strike on something continuously),Waitau_1,打樁,ta35tsɤŋ13,da2 zong1 ,OK,,
224_Waitau_1,224,楔子,Chock,Waitau_1,門楔,muŋ11sip35,mung4 sip2 ,OK,,
225_Waitau_1,225,(趕牛的)竹枝,Bamboo lash,Waitau_1,竹棒,tsok55pʰaŋ13,zuk2 pang1 ,OK,,
227_Waitau_1,227,(種子)出芽,sprout,Waitau_1,發芽,fak55ŋa11,fak2 nga4 ,OK,,
228_Waitau_1,228,放牛,Herding(thecow),Waitau_1,掌牛,tsœŋ35ŋɐu11,zöng2 ngäu4 ,OK,,
229_Waitau_1,229,打柴,Cutting firewood,Waitau_1,斬柴,tsam35tsʰai11,zam2 cai4 ,OK,,
229_Waitau_2,229,打柴,Cutting firewood,Waitau_2,劈柴,pʰɛk55tsʰai11,pek2 cai4 ,OK,,
230_Waitau_1,230,趕集,Going to market place,Waitau_1,投墟,tʰɐu11hy13,täu4 hü1 ,OK,,
231_Waitau_1,231,去城裏,Go to the city,Waitau_1,入城,jɐp22sɛŋ35,yäp6 seng2 ,OK,,
231_Waitau_2,231,去城裏,Go to the city,Waitau_2,出城,tsʰɐk55sɛŋ35,cäk2 seng2 ,OK,,
232_Waitau_1,232,(用網)捕魚,Catch fish with net,Waitau_1,網魚,mɤŋ22jy11,mong6 yü4 ,OK,,
233_Waitau_1,233,(用手)捕魚,Catch fish by hand,Waitau_1,捉魚,tsok55jy35,zuk2 yü2 ,OK,,
234_Waitau_1,234,築壩(攔河而築),Building dam,Waitau_1,作壩,tsɤk55pa13,zok2 ba1 ,OK,,
235_Waitau_1,235,築堤(沿河而築),Building bank,Waitau_1,作壆,tsɤk55pɤk35,zok2 bok2 ,OK,,
236_Waitau_1,236,抽乾水塘,Pump out the pond,Waitau_1,乾塘,kʷuŋ13tʰɤŋ11,gwung1 tong4 ,OK,,
237_Waitau_1,237,戽水,(The action of) bailing out water,Waitau_1,戽水,fu13sɵy35,fu1 söi2 ,OK,,
238_Waitau_1,238,碾米,Grind the rice,Waitau_1,磨米,mɔ11mɐi13,mo4 mäi1 ,OK,,
238_Waitau_2,238,碾米,Grind the rice,Waitau_2,壓米,ŋak35mɐi13,ngak2 mäi1 ,OK,,
239_Waitau_1,239,菜園,Vegetable garden,Waitau_1,菜園,tsʰɵy13jyŋ11,cöi1 yüng4 ,OK,,
240_Waitau_1,240,種菜,Plant the vegetable,Waitau_1,種菜,tsoŋ13tsʰɵy35,zung1 cöi2 ,唔肯定,IPA: tsoŋ13 tsʰɵy13  ROM: zung1 cöi1,
241_Waitau_1,241,澆菜,Water the vegetable,Waitau_1,淋菜,lɐm11tsʰɵy13,läm4 cöi1 ,OK,,
242_Waitau_1,242,剖魚,Kill fish (for cooking),Waitau_1,劏魚,tʰɤŋ13jy11,tong1 yü4 ,OK,,
243_Waitau_1,243,殺雞,Kill chicken (for cooking),Waitau_1,劏雞,tʰɤŋ13kɐi13,tong1 gäi1 ,OK,,
244_Waitau_1,244,宰豬,Kill pig (for meat),Waitau_1,劏豬,tʰɤŋ13tsy13,tong1 zü1 ,OK,,
245_Waitau_1,245,養雞,Raise chicken,Waitau_1,養雞,jœŋ13kɐi13,yöng1 gäi1 ,OK,,
246_Waitau_1,246,養豬,Raise pigs,Waitau_1,養豬,jœŋ13tsy13,yöng1 zü1 ,OK,,
247_Waitau_1,247,幹活,Work,Waitau_1,做嘢,tsu22ja13,zu6 ya1 ,OK,,
248_Waitau_1,248,買米,Buy the rice,Waitau_1,糴米,tɛk22mɐi13,dek6 mäi1 ,OK,,
249_Waitau_1,249,買肉,Buy the meat,Waitau_1,買豬肉,mai13tsy13jok22,mai1 zü1 yuk6 ,OK,,
250_Waitau_1,250,淘米,Wash the rice,Waitau_1,洗米,sɐi35mɐi13,säi2 mäi1 ,OK,,
251_Waitau_1,251,做飯,Cook,Waitau_1,煮飯,tsy55fæŋ22,zü2 fæng6 ,OK,,
252_Waitau_1,252,燜飯,Stew rice,Waitau_1,焗飯,kok22fæŋ22,guk6 fæng6 ,OK,,
253_Waitau_1,253,做菜,Making dishes,Waitau_1,煮餸,tsy55soŋ13,zü2 sung1 ,OK,,
254_Waitau_1,254,(細火)炆,Braise with slow fire,Waitau_1,燉,tɐŋ22,däng6 ,OK,,
255_Waitau_1,255,(清水)煮,Boil,Waitau_1,煠,sap22,sap6 ,OK,,
256_Waitau_1,256,煲湯,Make soup,Waitau_1,煲湯,pɐu13tʰɤŋ13,bäu1 tong1 ,OK,,
257_Waitau_1,257,汆湯,Quick-boilsoup,Waitau_1,滾湯,kʷɐŋ35tʰɤŋ13,gwäng2 tong1 ,OK,,
258_Waitau_1,258,(湯)溢(出),Spill over,Waitau_1,潟,sɛ35,se2 ,OK,,
259_Waitau_1,259,涮碗,Wash the dishes,Waitau_1,盪碗,lɤŋ13wuŋ35,long1 wung2 ,OK,,
260_Waitau_1,260,擦(桌子),Clean (the table),Waitau_1,抹,mæk35,mæk2 ,OK,,
261_Waitau_1,261,收拾,Tidy up,Waitau_1,執拾,tsap55sɐp22,zap2 säp6 ,OK,,
262_Waitau_1,262,供養,Support (the old with money),Waitau_1,養,jœŋ13,yöng1 ,OK,,
262_Waitau_2,262,供養,Support (the old with money),Waitau_2,供養,koŋ13jœŋ13,gung1 yöng1 ,OK,,
263_Waitau_1,263,看家,Watch the door,Waitau_1,掌屋,tsœŋ55ok35,zöng2 uk2 ,OK,,
264_Waitau_1,264,縫(衣服),Sew,Waitau_1,聯,lyŋ11,lüng4 ,OK,,
265_Waitau_1,265,漂洗(衣服),Rinse,Waitau_1,浪,lɤŋ35,long2 ,OK,,
266_Waitau_1,266,晾乾,Air dry,Waitau_1,晾衫,lɤŋ22sam55,long6 sam2 ,OK,,
266_Waitau_2,266,晾乾,Air dry,Waitau_2,晾燥,lɤŋ22tsau13,long6 zau1 ,OK,,
267_Waitau_1,267,釘(被子),Sew the quilt,Waitau_1,聯,lyŋ11,lüng4 ,OK,,
268_Waitau_1,268,釘(扣子),Sew the button,Waitau_1,聯,lyŋ11,lüng4 ,OK,,
269_Waitau_1,269,繞(毛線),Wind the wool,Waitau_1,繑,kʰiu13,kiu1 ,OK,,
270_Waitau_1,270,燒(開水),Boil the water,Waitau_1,煲,pɐu13,bäu1 ,OK,,
271_Waitau_1,271,灌(開水),pouring boiled water from ket- tle to thermos,Waitau_1,裝,tsɤŋ11,zong4 ,OK,,
272_Waitau_1,272,燙(傷),Scald,Waitau_1,焫,nak35,nak2 ,OK,,
273_Waitau_1,273,失火,Catch fire,Waitau_1,火燭,fɔ55tsok35,fo2 zuk2 ,OK,,
274_Waitau_1,274,(火)滅了,Crush out,Waitau_1,烏,wu13,wu1 ,OK,,
275_Waitau_1,275,使勁(拉),Pull furiously,Waitau_1,出力,tsʰɐk55lɐk22,cäk2 läk6 ,OK,,
276_Waitau_1,276,安裝(鋤柄),Install,Waitau_1,安,wuŋ13,wung1 ,OK,,
277_Waitau_1,277,修理(傢具),Repair (furniture),Waitau_1,整,tsɐŋ35,zäng2 ,OK,,
278_Waitau_1,278,修理(收音機),Repair (radio),Waitau_1,整,tsɐŋ35,zäng2 ,OK,,
279_Waitau_1,279,撿漏,Check and mend the roof,Waitau_1,執,tsɐp35,zäp2 ,OK,,
280_Waitau_1,280,揀(菜),Trim vegetables for cooking,Waitau_1,揀,kæŋ35,gæng2 ,OK,,
281_Waitau_1,281,攢(錢),Save money,Waitau_1,湊,tsʰɐu13,cäu1 ,OK,,
282_Waitau_1,282,焙(尿布),Dry the diaper over the fire,Waitau_1,焙,pui22,bui6 ,OK,,
283_Waitau_1,283,(用煙)熏(肉),Fume(the meat),Waitau_1,拔,pɐk35,bäk2 ,OK,,
284_Waitau_1,284,(用鹽)醃(肉),Pickle (the meat),Waitau_1,醃,jip35,yip2 ,OK,,
285_Waitau_1,285,(把開水)攤涼,letting boiled water cool down naturally,Waitau_1,攤凍,tʰæŋ13toŋ13,tæng1 dung1 ,OK,,
286_Waitau_1,286,稻子(整株植物),Paddy,Waitau_1,禾,wɔ11,wo4 ,OK,,
287_Waitau_1,287,稻穀(脫粒後的穀子),Grain,Waitau_1,穀,kok55,guk2 ,OK,,
288_Waitau_1,288,穀穗,Ear of rice,Waitau_1,禾,wɔ11,wo4 ,OK,,
289_Waitau_1,289,秕穀,Blasted grains,Waitau_1,泛穀,pʰæŋ13kok35,pæng1 guk2 ,OK,,
290_Waitau_1,290,大米,Rice (grains),Waitau_1,米,mɐi13,mäi1 ,OK,,
291_Waitau_1,291,糯米,Sticky rice,Waitau_1,糯米,nɔ22mɐi13,no6 mäi1 ,OK,,
292_Waitau_1,292,粳米,Rice,Waitau_1,粘米,tsim13mɐi13,zim1 mäi1 ,OK,,
293_Waitau_1,293,麥子,Wheat,Waitau_1,麥,mak22,mak6 ,OK,,
294_Waitau_1,294,小米,Millet,Waitau_1,米仔,mɐi13tsɐi35,mäi1 zäi2 ,OK,,
294_Waitau_2,294,小米,Millet,Waitau_2,狗尾粟,kɐu35mi13sok55,gäu2 mi1 suk2 ,OK,,
295_Waitau_1,295,玉米,Maize,Waitau_1,包粟,pau13sok35,bau1 suk2 ,有問題,IPA: pʰau13 sok35  Rom: pau1 suk2 ,
296_Waitau_1,296,高粱,Sorghum,Waitau_1,高粱,kɐu13lœŋ11,gäu1 löng4 ,OK,,
297_Waitau_1,297,黃豆,Soybean,Waitau_1,黃豆,wɔŋ11tɐu35,wong4 däu2 ,OK,,
297_Waitau_2,297,黃豆,Soybean,Waitau_2,大豆,tai22tɐu35,dai6 däu2 ,OK,,
298_Waitau_1,298,豌豆,Snow pea,Waitau_1,荷蘭豆,hɔ11læŋ55tɐu35,ho4 læng2 däu2 ,OK,,
299_Waitau_1,299,蠶豆,Broad bean,Waitau_1,蠶豆,tsʰam11tɐu35,cam4 däu2 ,OK,,
300_Waitau_1,300,芝麻,Sesame,Waitau_1,芝麻,tsi13ma11,zi1 ma4 ,OK,,
301_Waitau_1,301,豇豆,Cowpea,Waitau_1,豆角,tɐu22kɤk3,däu6 gok3,OK,,
302_Waitau_1,302,扁豆,Haircot bean,Waitau_1,扁豆,piŋ35tɐu22,bing2 däu6 ,OK,,
303_Waitau_1,303,紅薯,Sweet potato,Waitau_1,葛薯,kok55sy11,guk2 sü4 ,OK,,
304_Waitau_1,304,土豆,Potato,Waitau_1,荷蘭薯,hɔ11læŋ55sy11>35,ho4 læng2 sü4 >2 ,OK,,
304_Waitau_2,304,土豆,Potato,Waitau_2,薯仔,sy35tsɐi55,sü2 zäi2 ,OK,,
305_Waitau_1,305,花生,Peanut,Waitau_1,地豆,ti22tɐu22,di6 däu6 ,OK,,
306_Waitau_1,306,花生米,Peanut kernel,Waitau_1,地豆米,ti22tɐu22mɐi13,di6 däu6 mäi1 ,OK,,
307_Waitau_1,307,蘑菇,Mushroom,Waitau_1,菇,ku13,gu1 ,OK,,
308_Waitau_1,308,板粟(大者),Chestnut (big),Waitau_1,栗子,lɐk22tsi13,läk6 zi1 ,OK,東莞話會叫：栗米,
309_Waitau_1,309,毛粟(較小),Chestnut (small),Waitau_1,栗子,lɐk22tsi13,läk6 zi1 ,OK,東莞話會叫：栗米,
310_Waitau_1,310,甘蔗,Sugar cane,Waitau_1,蔗,tsɛ13,ze1 ,OK,,
311_Waitau_1,311,蔬菜,Vegetable,Waitau_1,菜,tsʰɵy13,cöi1 ,OK,,
312_Waitau_1,312,菠菜,Spinach,Waitau_1,菠菜,pɔ55tsʰɵy13,bo2 cöi1 ,OK,,
313_Waitau_1,313,洋白菜,Cabbage,Waitau_1,黃芽白,wɔŋ11ŋa11pæk22,wong4 nga4 bæk6 ,OK,,
314_Waitau_1,314,茄子,Eggplant,Waitau_1,矮瓜,ɐi35kʷa13,äi2 gwa1 ,OK,,
315_Waitau_1,315,絲瓜,Sponge gourd,Waitau_1,絲瓜,si13kʷa13,si1 gwa1 ,OK,,
316_Waitau_1,316,南瓜,Pumpkin,Waitau_1,番瓜,fæŋ13kʷa35,fæng1 gwa2 ,唔肯定,唔肯定圍頭話是否有「番瓜」這個說法,
316_Waitau_2,316,南瓜,Pumpkin,Waitau_2,南瓜,nam11kʷa35,nam4 gwa2 ,唔肯定,"唔肯定""瓜""是否為第2聲 (IPA: 35)，東莞話依然是第1聲(IPA 213)",
317_Waitau_1,317,冬瓜,Wax gourd,Waitau_1,冬瓜,toŋ13kʷa35,dung1 gwa2 ,唔肯定,"唔肯定""瓜""是否為第2聲 (IPA: 35)，東莞話依然是第1聲(IPA 213)",
318_Waitau_1,318,黃瓜,Cucumber,Waitau_1,青瓜,tsʰɛŋ13kʷa13,ceng1 gwa1 ,OK,,
319_Waitau_1,319,西紅柿,Tomato,Waitau_1,番茄,fæŋ13kʰœ35,fæng1 kö2 ,OK,,
320_Waitau_1,320,蘿蔔,Radish,Waitau_1,菜頭,tsʰɵy13tʰɐu11,cöi1 täu4 ,OK,,
321_Waitau_1,321,胡蘿蔔,Carrot,Waitau_1,紅蘿蔔,hoŋ11lɔ11pæk22,hung4 lo4 bæk6 ,OK,,
322_Waitau_1,322,辣椒,Chili pepper,Waitau_1,辣椒,læk22tsiu55,læk6 ziu2 ,OK,,
323_Waitau_1,323,蕹菜,Water spinach,Waitau_1,蕹菜,oŋ13tsʰɵy13,ung1 cöi1 ,OK,,
324_Waitau_1,324,韭菜,Chives,Waitau_1,韭菜,kɐu35tsʰɵy13,gäu2 cöi1 ,OK,,
325_Waitau_1,325,莧菜,Chinese spinach,Waitau_1,莧菜,hiŋ13tsʰɵy13,hing1 cöi1 ,OK,,
326_Waitau_1,326,芥菜,Leaf mustard,Waitau_1,芥菜,kai13tsʰɵy13,gai1 cöi1 ,OK,,
327_Waitau_1,327,芹菜,Celery,Waitau_1,芹菜,kʰɐŋ11tsʰɵy13,käng4 cöi1 ,OK,,
328_Waitau_1,328,芫荽,Chinese parsley,Waitau_1,芫荽,jim11sɐi13,yim4 säi1 ,OK,,
329_Waitau_1,329,萵苣,"Lettuce,Garland chrysanthemum",Waitau_1,生菜,sæŋ13tsʰɵy13,sæng1 cöi1 ,OK,,
330_Waitau_1,330,木耳菜,Malabar Spinach Ceylon spinach,Waitau_1,潺菜,sæŋ11tsʰɵy13,sæng4 cöi1 ,OK,,
331_Waitau_1,331,慈姑,Chinese arrowhead,Waitau_1,牙姑,ŋa11kʰu13,nga4 ku1 ,OK,,
332_Waitau_1,332,藕,Lotus root,Waitau_1,蓮藕,liŋ11ŋɐu13,ling4 ngäu1 ,OK,,
333_Waitau_1,333,荸薺,Chinese water chestnut,Waitau_1,馬蹄,ma13tʰɐi35,ma1 täi2 ,OK,,
334_Waitau_1,334,菱角,Water chestnut,Waitau_1,菱角,lɐŋ11kɤk35,läng4 gok2 ,OK,,
335_Waitau_1,335,蔥,"Spring onion, Shallot",Waitau_1,蔥,tsʰoŋ55,cung2 ,OK,,
336_Waitau_1,336,大蒜(整株),Garlic(the whole plant),Waitau_1,蒜頭,syŋ13tʰɐu11,süng1 täu4 ,OK,,
337_Waitau_1,337,蒜薹,Garlic sprout,Waitau_1,蒜梗,syŋ13kʷʰæŋ35,süng1 kwæng2 ,OK,,
338_Waitau_1,338,蒜頭(塊莖),Garlic,Waitau_1,蒜頭,syŋ13tʰɐu11,süng1 täu4 ,OK,,
339_Waitau_1,339,薤,Scallion,Waitau_1,蕎頭,kʰiu13tʰɐu11,kiu1 täu4 ,OK,,
340_Waitau_1,340,薑(塊莖),Ginger,Waitau_1,薑,kœŋ13,göng1 ,OK,,
341_Waitau_1,341,(茶葉)梗,Stalk,Waitau_1,梗,kʷʰɐŋ35,kwäng2 ,OK,,
342_Waitau_1,342,菜薹,Sproutofcabbage,Waitau_1,菜梗,tsʰɵy13kʷʰæŋ35,cöi1 kwæng2 ,OK,,
343_Waitau_1,343,菜(整株),Vegetableincludingleavesandstalk,Waitau_1,菜,tsʰɵy13,cöi1 ,OK,,
344_Waitau_1,344,菜根(細根),Rootof thevegetable,Waitau_1,菜根,tsʰɵy13kɐŋ35,cöi1 gäng2 ,OK,,
345_Waitau_1,345,菜秧(菜苗，供移栽),VegetableSeedling(fortransplant),Waitau_1,苗,miu11,miu4 ,OK,,
346_Waitau_1,346,浮萍,Duckweed,Waitau_1,浮仔,fɐu11tsɐi35,fäu4 zäi2 ,OK,,
346_Waitau_2,346,浮萍,Duckweed,Waitau_2,浮薸,pʰou11pʰiu11,pou4 piu4 ,OK,,
347_Waitau_1,347,水果(概稱),Fruit,Waitau_1,生果,sæŋ13kʷɔ35,sæng1 gwo2 ,OK,,
348_Waitau_1,348,桃兒(果),Peach,Waitau_1,桃仔,tʰɐu35,täu2 ,OK,,
349_Waitau_1,349,杏兒(果),Apricot,Waitau_1,杏,hɐŋ22,häng6 ,OK,,
350_Waitau_1,350,李子(果),Plum prune,Waitau_1,李仔,li35tsɐi35,li2 zäi2 ,OK,,
351_Waitau_1,351,柿子(果),Persimmon,Waitau_1,腍柿,nɐm11tsʰi35,näm4 ci2 ,唔肯定,IPA: nɐm11 tsʰi11 Rom: näm4 ci4,
352_Waitau_1,352,石榴,Pomegranate,Waitau_1,石榴,sɛk22lɐu11,sek6 läu4 ,OK,,
353_Waitau_1,353,梨(果),Pear,Waitau_1,雪梨,syk35li35,sük2 li2 ,OK,,
354_Waitau_1,354,橘子(果),"Mandarin, tangerine",Waitau_1,柑,kɐm13,gäm1 ,OK,,
355_Waitau_1,355,柳丁(果),Orange,Waitau_1,橙,tsʰæŋ35,cæng2 ,OK,,
356_Waitau_1,356,柚子(果),Pomelo,Waitau_1,碌柚,lok55jɐu35,luk2 yäu2 ,OK,,
357_Waitau_1,357,梅子(果),Chinese plum,Waitau_1,梅,mui35,mui2 ,OK,,
357_Waitau_2,357,梅子(果),Chinese plum,Waitau_2,梅仔,mui11tsɐi35,mui4 zäi2 ,OK,,
358_Waitau_1,358,葡萄(果),Grape,Waitau_1,菩提子,pʰu11tʰɐi11tsi35,pu4 täi4 zi2 ,OK,,
359_Waitau_1,359,櫻桃(果),Cherry,Waitau_1,櫻桃,jɐŋ13tʰɐu11,yäng1 täu4 ,OK,,
360_Waitau_1,360,橄欖(果),Olive,Waitau_1,欖,lam35,lam2 ,OK,,
361_Waitau_1,361,棗兒(果),Date(fruit),Waitau_1,紅棗,hoŋ11tsɐu35,hung4 zäu2 ,OK,,
362_Waitau_1,362,核桃(果),Walnut,Waitau_1,合桃,hɐp22tʰɐu11,häp6 täu4 ,OK,,
363_Waitau_1,363,山楂,Hawthorn,Waitau_1,山楂,sæŋ13tsa13,sæng1 za1 ,OK,,
364_Waitau_1,364,香蕉(果),Banana,Waitau_1,牙蕉,ŋa11tsiu13,nga4 ziu1 ,OK,,
365_Waitau_1,365,荔枝(果),Lychee,Waitau_1,荔枝,lɐi22tsi35,läi6 zi2 ,OK,,
366_Waitau_1,366,龍眼(果),Longan,Waitau_1,龍眼,loŋ11ŋæŋ13,lung4 ngæng1 ,OK,,
367_Waitau_1,367,西瓜,Water melon,Waitau_1,西瓜,sɐi13kʷa13,säi1 gwa1 ,OK,,
368_Waitau_1,368,芽兒,Bud,Waitau_1,芽,ŋa11,nga4 ,OK,,
369_Waitau_1,369,(果)核兒,Seed,Waitau_1,核,wɐk22,wäk6 ,OK,,
370_Waitau_1,370,(果)皮兒,Peel,Waitau_1,皮,pʰi11,pi4 ,OK,,
371_Waitau_1,371,花兒,Flower,Waitau_1,花,fa13,fa1 ,OK,,
372_Waitau_1,372,梅花,Chinese Plum blossom,Waitau_1,梅花,mui11fa13,mui4 fa1 ,OK,,
373_Waitau_1,373,杏花,Apricot blossom,Waitau_1,杏花,hɐŋ22fa13,häng6 fa1 ,OK,,
374_Waitau_1,374,桃花,Peach blossom,Waitau_1,桃花,tʰɐu11fa13,täu4 fa1 ,OK,,
375_Waitau_1,375,荷花,Lotus flower,Waitau_1,蓮花,hɔ11fa13,ho4 fa1 ,OK,,
376_Waitau_1,376,睡蓮,Waterlily,Waitau_1,蓮花,liŋ11fa13,ling4 fa1 ,OK,,
377_Waitau_1,377,桂花,Osmanthus flowers,Waitau_1,桂花,kʷɐi13fa13,gwäi1 fa1 ,OK,,
378_Waitau_1,378,杜鵑花,Azalea,Waitau_1,杜鵑花,tu22kyŋ55fa13,du6 güng2 fa1 ,OK,,
379_Waitau_1,379,蘭花,Orchid,Waitau_1,蘭花,læŋ11fa13,læng4 fa1 ,OK,,
380_Waitau_1,380,雞蛋花,Plumeria,Waitau_1,雞春花,kɐi13tsʰɐŋ13fa13,gäi1 cäng1 fa1 ,OK,,
381_Waitau_1,381,茉莉花,Jasmine,Waitau_1,茉莉,muk22li35fa13,muk6 li2 fa1 ,OK,,
382_Waitau_1,382,白蘭花,Gardenia,Waitau_1,白蘭,pæk22læŋ35,bæk6 læng2 ,OK,,
382_Waitau_2,382,白蘭花,Gardenia,Waitau_2,白蘭花,pæk22læŋ35fa13,bæk6 læng2 fa1 ,OK,,
383_Waitau_1,383,金銀花,Honeysuckle,Waitau_1,金銀花,kɐm13ŋɐŋ11fa13,gäm1 ngäng4 fa1 ,OK,,
384_Waitau_1,384,菊花,Chrysanthemum,Waitau_1,菊花,kok55fa13,guk2 fa1 ,OK,,
385_Waitau_1,385,向日葵,Sunflower,Waitau_1,葵花,kʷʰɐi11fa13,kwäi4 fa1 ,OK,,
386_Waitau_1,386,棉花,Cotton,Waitau_1,棉花,miŋ11fa13,ming4 fa1 ,OK,,
387_Waitau_1,387,槐樹,Pagoda tree,Waitau_1,槐樹,wai11sy22,wai4 sü6 ,OK,,
388_Waitau_1,388,楓樹,Maple,Waitau_1,楓樹,foŋ13sy22,fung1 sü6 ,OK,,
389_Waitau_1,389,楝樹,Azedarach tree,Waitau_1,苦楝樹,fu35liŋ22sy22,fu2 ling6 sü6 ,OK,,
390_Waitau_1,390,白千層,Melaleuca,Waitau_1,千層皮,tsʰiŋ135tsʰɐŋ11pʰi11,cing1 5cäng4 pi4 ,OK,cing1 cäng4 pi4 ,
391_Waitau_1,391,柳樹,Willow,Waitau_1,柳,lɐu13sy22,läu1 sü6 ,OK,,
392_Waitau_1,392,桑樹,Mulberry tree,Waitau_1,桑樹,sɤŋ13,song1 ,OK,,
393_Waitau_1,393,桑葚兒,Mulberry,Waitau_1,桑仔,sɤŋ13tsɐi13,song1 zäi1 ,OK,,
394_Waitau_1,394,榕樹,Banyan tree,Waitau_1,榕樹,joŋ11sy22,yung4 sü6 ,OK,,
395_Waitau_1,395,烏桕樹,Chinese Tallow Tree,Waitau_1,烏桕,wu13kʰɐu13,wu1 käu1 ,OK,,
396_Waitau_1,396,銀杏樹,Gingo tree,Waitau_1,白果樹,pæk22kʷɔ35sy22,bæk6 gwo2 sü6 ,OK,,
397_Waitau_1,397,梧桐樹,Chinese Parasol tree,Waitau_1,梧桐,ŋ11tʰoŋ11,ng4 tung4 ,OK,,
398_Waitau_1,398,茶樹(葉制茶),Tea plant,Waitau_1,茶樹,tsʰa11sy22,ca4 sü6 ,OK,,
399_Waitau_1,399,油茶樹,Camellia tree,Waitau_1,山茶,sæŋ13tsʰa11,sæng1 ca4 ,OK,,
400_Waitau_1,400,棕櫚,Palm tree,Waitau_1,棕櫚,tsoŋ13ly13,zung1 lü1 ,OK,,
401_Waitau_1,401,樟樹,Camphor tree,Waitau_1,樟樹,tsœŋ13mok22sy22,zöng1 muk6 sü6 ,OK,,
402_Waitau_1,402,竹子(小),Bamboo,Waitau_1,竹,tsok35,zuk2 ,OK,,
403_Waitau_1,403,毛竹(大),MasoBamboo(Phyllostachys),Waitau_1,竹,tsok35,zuk2 ,OK,,
404_Waitau_1,404,竹根,Root of bamboo,Waitau_1,竹根,tsok35kɐŋ13,zuk2 gäng1 ,OK,,
405_Waitau_1,405,竹衣,Bambooleafstalk,Waitau_1,竹衣,tsok55ji13,zuk2 yi1 ,OK,,
406_Waitau_1,406,竹筍,Bamboo shoot,Waitau_1,竹筍,tsok55sɐŋ35,zuk2 säng2 ,OK,,
407_Waitau_1,407,竹篾,Bamboo splint,Waitau_1,竹篾,tsok55mik22,zuk2 mik6 ,OK,,
408_Waitau_1,408,茅草,Cogongrass,Waitau_1,茅草,mau11tsʰɐu35,mau4 cäu2 ,OK,,
409_Waitau_1,409,蕨,Fern,Waitau_1,榔箕,lɤŋ11ki13,long4 gi1 ,OK,,
410_Waitau_1,410,青苔,Moss,Waitau_1,青苔,tsʰɛŋ13tʰɵy11,ceng1 töi4 ,OK,,
411_Waitau_1,411,蘆葦,Reed,Waitau_1,蘆葦,lu11wɐi13,lu4 wäi1 ,OK,,
412_Waitau_1,412,艾,Mugwort,Waitau_1,艾,ŋai22,ngai6 ,OK,,
413_Waitau_1,413,樹枝,Branch,Waitau_1,樹枝,sy22tsi13,sü6 zi1 ,OK,,
414_Waitau_1,414,樹梢,Treetop,Waitau_1,樹尾,sy22mi55,sü6 mi2 ,OK,,
415_Waitau_1,415,樹樁,Stump,Waitau_1,樹頭,sy22tʰɐu111,sü6 täu4 1,OK,sy22 tʰɐu11 Rom: sü6 täu4,
416_Waitau_1,416,樹葉,Leaf,Waitau_1,樹葉,sy22jip22,sü6 yip6 ,OK,,
417_Waitau_1,417,粽葉,Leaf for rice dumpling,Waitau_1,粽葉,tsoŋ35jip22,zung2 yip6 ,OK,,
